6:46:بەك ئامراق:37:1796:سەت:2:95581,95627
19739:5:قايتىدىن باشلايمەن:27:401:ئاجىز:1:79250
19747:5:يۇمشاق دېتاللارغا:13:15:لۈكچەك:1:92843
19749:5:نۇرغۇن مەبلەغ:37:1796:سەت:1:102348
19757:5:ھەرگىز ئىشەنمەڭ:27:401:ئاجىز:1:90675
19771:9:گەپلەرنى قىلىپ:6:240:قالايمىقان:1:87584
19771:9:گەپلەرنى قىلىپ:28:552:خاتالىق:1:62615
19804:6:شەخسى كۆز:37:1796:سەت:1:47576
19810:2:كىشىلەرنىڭ دەيدىغان:28:552:خاتالىق:1:96320
19833:2:كۈن ئالغان:32:111:ساختا:1:46017
19842:5:ئەپۇ سوراپ:37:1796:سەت:1:86349
19855:31:ھەزەر ئەيلە:8:21:ئاداۋەت:1:66478
19855:31:ھەزەر ئەيلە:32:111:ساختا:1:65915
19855:31:ھەزەر ئەيلە:37:1796:سەت:1:80540
19907:4:قولىدىن كەلمەيدۇ:2:49:قوپال:1:57329
19957:5:ئارام بەرمەپتۇ:7:76:ئەلەم:1:74762
20036:38:كۆپ كىشى:27:401:ئاجىز:2:102051,102052
20036:38:كۆپ كىشى:28:552:خاتالىق:1:71114
20036:38:كۆپ كىشى:37:1796:سەت:3:3833,20196,89684
20060:1:خەق ياسىغان:13:15:لۈكچەك:1:92843
20061:1:دېتاللارغا يامان:13:15:لۈكچەك:1:92843
20062:5:يامان ئۆچ:13:15:لۈكچەك:1:92843
20063:2:لۈكچەك دېتال:13:15:لۈكچەك:2:83416,92843
20064:1:بىللە گۆشىرىپ:13:15:لۈكچەك:1:92843
20065:1:زورلاپ قاچىلىۋىتىشلىرىمۇ:13:15:لۈكچەك:1:92843
20066:1:دېتالنى قاچىلىسىلا:13:15:لۈكچەك:1:92843
20067:1:بېزەپ ئېلانلىرى:13:15:لۈكچەك:1:92843
20087:2:چىكىت قويۇپ:14:42:ئاۋارىچىلىق:1:91295
20127:2:دوست بولىدۇ:37:1796:سەت:1:93065
20128:1:ئالدىڭىزدا ھىجىيىپ:37:1796:سەت:1:93065
20129:1:ھىجىيىپ كۈلكە:37:1796:سەت:1:93065
20130:1:كۈلكە ئىشلىتىپ:37:1796:سەت:1:93065
20131:2:مەقسەتكە يېتىپ:37:1796:سەت:2:93065,101905
20132:1:ھازىر بۇنداقلارغا:37:1796:سەت:1:93065
20133:84:لا دەپ:27:401:ئاجىز:1:103463
20133:84:لا دەپ:28:552:خاتالىق:1:44623
20133:84:لا دەپ:37:1796:سەت:4:76110,82294,83146,93065
20158:6:كىچىك دەپ:37:1796:سەت:1:87595
20173:1:ئاخىرى قىلغۇلۇقنى:29:121:زەربە:1:93101
20174:1:قىلغۇلۇقنى قىلدى:29:121:زەربە:1:93101
20191:3:ھەققىڭىز يوق:26:44:سەۋەنلىك:1:43119
20192:2:كوتۇلدىغان ئاغزىڭغا:5:59:ئازار:2:93127,93131
20193:5:ھېلى بىكار:5:59:ئازار:2:93127,93131
20194:2:بىكار سۇلفات:5:59:ئازار:2:93127,93131
20195:2:كىسلاتا قۇيىۋىتىمەن:5:59:ئازار:2:93127,93131
20196:2:سەبىي كۆڭلۈمگە:5:59:ئازار:2:93127,93131
20197:2:تولىمۇ ئازار:5:59:ئازار:2:93127,93131
20198:6:ئازار بەرگەن:5:59:ئازار:6:27055,58811,93127,93131,96970,103028
20217:1:قىيىنچىلىقنى كۆتۈرۈپ:22:177:قايغۇ:1:93135
20219:1:قايغۇلىرىڭىزنى كەتكۈزۈشكە:22:177:قايغۇ:1:93135
20221:108:دىن يۇقىرى:6:240:قالايمىقان:1:99136
20221:108:دىن يۇقىرى:17:110:قانۇنسىز:3:1746,3000,16071
20221:108:دىن يۇقىرى:26:44:سەۋەنلىك:3:1811,22867,22868
20221:108:دىن يۇقىرى:29:121:زەربە:2:2162,22474
20221:108:دىن يۇقىرى:37:1796:سەت:4:39729,93456,93463,93466
20225:1:تولىمۇ ئامراقكەن:36:17:يامان نىيەت:1:93144
20226:1:ئامراقكەن چىشىنى:36:17:يامان نىيەت:1:93144
20227:3:چىشىنى چىقىرىپ:27:401:ئاجىز:1:88953
20227:3:چىشىنى چىقىرىپ:36:17:يامان نىيەت:1:93144
20228:8:يامان نىيەتلىك:36:17:يامان نىيەت:8:28306,36414,85924,93144,93145,93146,97327,103619
20229:1:نىيەتلىك كۈلۈشكە:36:17:يامان نىيەت:1:93144
20238:46:ئۈستىگە ئالىدۇ:32:111:ساختا:1:28188
20238:46:ئۈستىگە ئالىدۇ:37:1796:سەت:2:16797,80411
20268:22:ھەل قىلىشنى:27:401:ئاجىز:1:26359
20268:22:ھەل قىلىشنى:28:552:خاتالىق:1:78224
20268:22:ھەل قىلىشنى:37:1796:سەت:2:82634,82635
20278:55:نەرسە ئەمەس:3:1:ئىچى پۇشۇش:1:71484
20278:55:نەرسە ئەمەس:16:5:ھالاك بولۇش:1:110323
20278:55:نەرسە ئەمەس:37:1796:سەت:2:30607,71987
20294:10:ھەزەر قىل:22:177:قايغۇ:1:36403
20294:10:ھەزەر قىل:37:1796:سەت:3:61181,61183,61287
20306:95:دەم يوق:27:401:ئاجىز:1:81953
20306:95:دەم يوق:28:552:خاتالىق:2:77402,102183
20306:95:دەم يوق:37:1796:سەت:1:73431
20308:1:ھەسەتخوردىن بەختىڭنى:37:1796:سەت:1:109540
20309:1:بەختىڭنى يوشۇر:37:1796:سەت:1:109540
20310:1:دەللالدىن دەردىڭنى:37:1796:سەت:1:109540
20311:1:نارسىدە بالا:7:76:ئەلەم:1:109546
20312:3:بالا يۈتتى:7:76:ئەلەم:2:109546,109547
20312:3:بالا يۈتتى:29:121:زەربە:1:109547
20312:3:بالا يۈتتى:37:1796:سەت:1:109547
20313:1:بالا يۈتسە:7:76:ئەلەم:1:109546
20314:1:ھەسرەت يوق:7:76:ئەلەم:1:109546
20315:1:پەرزەنىتنى سۆيدۈڭلارمۇ:7:76:ئەلەم:1:109546
20316:1:پەريادىنىڭ ۋەزمىنىنى:7:76:ئەلەم:1:109546
20317:1:ۋەزمىنىنى تۇيدۇڭلارمۇ:7:76:ئەلەم:1:109546
20318:1:ئاچچىق ئەلەم:7:76:ئەلەم:1:109546
20319:1:ئەلەم بىتاقەتتە:7:76:ئەلەم:1:109546
20323:1:چوڭ زەربە:7:76:ئەلەم:1:109547
20323:1:چوڭ زەربە:29:121:زەربە:1:109547
20323:1:چوڭ زەربە:37:1796:سەت:1:109547
20324:1:زەربە ئۇيقۇ:7:76:ئەلەم:1:109547
20324:1:زەربە ئۇيقۇ:29:121:زەربە:1:109547
20324:1:زەربە ئۇيقۇ:37:1796:سەت:1:109547
20325:1:ئۇيقۇ يوققۇ:7:76:ئەلەم:1:109547
20325:1:ئۇيقۇ يوققۇ:29:121:زەربە:1:109547
20325:1:ئۇيقۇ يوققۇ:37:1796:سەت:1:109547
20327:1:ئۇزۇن كېچەلەردە:7:76:ئەلەم:1:109547
20327:1:ئۇزۇن كېچەلەردە:29:121:زەربە:1:109547
20327:1:ئۇزۇن كېچەلەردە:37:1796:سەت:1:109547
20329:1:يېغا يۇتقاي:7:76:ئەلەم:1:109547
20329:1:يېغا يۇتقاي:29:121:زەربە:1:109547
20329:1:يېغا يۇتقاي:37:1796:سەت:1:109547
20339:6:خار زەبۇن:22:177:قايغۇ:1:79141
20339:6:خار زەبۇن:37:1796:سەت:1:79143
20418:2:خاتالىق چىقىۋېلىپ:28:552:خاتالىق:2:38965,110256
20419:1:ئىچىمنى سىقىۋەتتتى:28:552:خاتالىق:1:110256
20434:75:بەك تەس:1:58:بىنورمال:1:71460
20434:75:بەك تەس:37:1796:سەت:1:107327
20440:23:رەسىمنى كۆرۈپ:6:240:قالايمىقان:1:75335
20440:23:رەسىمنى كۆرۈپ:22:177:قايغۇ:1:110321
20440:23:رەسىمنى كۆرۈپ:27:401:ئاجىز:1:59060
20440:23:رەسىمنى كۆرۈپ:37:1796:سەت:1:35686
20456:1:خىجالەتچىلىكتىن يەرگە:27:401:ئاجىز:1:110568
20456:1:خىجالەتچىلىكتىن يەرگە:28:552:خاتالىق:1:110568
20456:1:خىجالەتچىلىكتىن يەرگە:37:1796:سەت:1:110568
20457:22:يەرگە كىرىپ:6:240:قالايمىقان:3:91331,91338,91343
20457:22:يەرگە كىرىپ:27:401:ئاجىز:1:110568
20457:22:يەرگە كىرىپ:28:552:خاتالىق:1:110568
20457:22:يەرگە كىرىپ:37:1796:سەت:1:110568
20459:2:نەرسىلىرىنى ئېلىپ:37:1796:سەت:1:98516
20469:1:يۈزخاتىرە قىلمايدۇ:38:13:قىلتاق:1:103171
20511:2:سادىر قىلىش:28:552:خاتالىق:1:91223
20526:1:بەك شەخسىيەتچى:27:401:ئاجىز:1:80256
20704:47:ئوتتۇرىغا قويغان:37:1796:سەت:1:15087
20733:25:مۇ يامان:28:552:خاتالىق:1:100408
20733:25:مۇ يامان:36:17:يامان نىيەت:1:43273
20733:25:مۇ يامان:37:1796:سەت:1:2403
20765:9:مۇسابىقىسى باشلاندى:37:1796:سەت:1:79632
20822:4:تازا ئوبدان:37:1796:سەت:1:79172
20825:2:بېلەت تاشلايدىغان:37:1796:سەت:1:74482
20875:21:سەل تۇرۇپ:28:552:خاتالىق:2:52549,87927
20928:23:ئۇزۇن بولغان:37:1796:سەت:1:84572
20989:4:سەت بولىدۇ:37:1796:سەت:4:81794,81808,106475,106495
21032:16:ياخشى بولماي:27:401:ئاجىز:1:76656
21052:6:بالا ئىدى:27:401:ئاجىز:1:74902
21052:6:بالا ئىدى:37:1796:سەت:1:82240
21158:2:ئوتتۇرا مەيداندا:37:1796:سەت:1:46738
21205:2:نېمىدىگەن كۆپ:37:1796:سەت:2:67389,97385
21233:15:ناماز ئوقۇپ:5:59:ئازار:3:61082,61097,61100
21233:15:ناماز ئوقۇپ:37:1796:سەت:1:21380
21243:2:خاتا بوپتۇ:27:401:ئاجىز:1:64489
21284:48:ۋاي توۋا:7:76:ئەلەم:1:86652
21284:48:ۋاي توۋا:23:87:غەيرى:1:75906
21284:48:ۋاي توۋا:27:401:ئاجىز:1:59155
21284:48:ۋاي توۋا:33:36:تېتىقسىز:1:80048
21284:48:ۋاي توۋا:37:1796:سەت:1:87504
21318:7:جان جەھلى:14:42:ئاۋارىچىلىق:3:91367,91372,91373
21340:10:بەك كۈچلۈك:2:49:قوپال:1:52833
21340:10:بەك كۈچلۈك:37:1796:سەت:1:34815
21394:2:ئاخىرىنى ئوقۇپ:37:1796:سەت:1:72414
21402:6:پۇل تېپىپ:27:401:ئاجىز:1:57902
21413:4:ئامال دەيسىز:29:121:زەربە:2:88831,88832
21413:4:ئامال دەيسىز:37:1796:سەت:1:88832
21446:6:سەل قوپال:2:49:قوپال:6:52253,84178,84179,84185,84187,84189
21542:18:ھىس قىلغان:18:68:زوراۋانلىق:1:5464
21542:18:ھىس قىلغان:22:177:قايغۇ:1:5756
21542:18:ھىس قىلغان:27:401:ئاجىز:2:15937,54518
21542:18:ھىس قىلغان:37:1796:سەت:1:40847
21544:2:گەپنى قىلغان:6:240:قالايمىقان:1:48138
21544:2:گەپنى قىلغان:27:401:ئاجىز:1:48138
21590:108:ئىش با:22:177:قايغۇ:1:101810
21590:108:ئىش با:28:552:خاتالىق:1:78170
21590:108:ئىش با:37:1796:سەت:7:60321,60339,71258,93348,93349,107327,109787
21606:8:گەپ قىلىشنى:37:1796:سەت:1:106015
21685:14:ئايان بو:28:552:خاتالىق:1:100408
21743:68:ۋاپات بولغان:27:401:ئاجىز:1:92135
21754:6:ھەقىقەتەن زور:18:68:زوراۋانلىق:2:86651,86653
21776:2:خاتالىق يوق:28:552:خاتالىق:2:70316,71878
21842:3:تەس ئوخشايدۇ:37:1796:سەت:1:110391
21918:42:كۆپ بولۇپ:37:1796:سەت:1:77757
21936:10:تەرەققىياتىغا ئەگىشىپ:37:1796:سەت:1:28501
22036:60:مەسىلە با:37:1796:سەت:1:56227
22037:14:يېرىم مەيدان:37:1796:سەت:2:110621,110623
22067:18:يەرگە بېرىپ:2:49:قوپال:2:87004,87005
22083:1:غەلبە قىلسىمۇ:20:9:مەغلۇپ بولۇش:1:42682
22083:1:غەلبە قىلسىمۇ:28:552:خاتالىق:1:42682
22100:2:قارا كۈنلەر:32:111:ساختا:1:99440
22101:1:بېشىغا كەلمىسۇن:27:401:ئاجىز:1:44521
22146:49:ئۇزۇن مۇددەت:27:401:ئاجىز:1:90722
22222:18:ئىشقا ئورۇنلىشىش:1:58:بىنورمال:1:83577
22298:187:مۇمكىن ب:2:49:قوپال:1:98705
22298:187:مۇمكىن ب:5:59:ئازار:1:98705
22298:187:مۇمكىن ب:8:21:ئاداۋەت:1:51687
22298:187:مۇمكىن ب:14:42:ئاۋارىچىلىق:1:36213
22298:187:مۇمكىن ب:16:5:ھالاك بولۇش:1:110323
22298:187:مۇمكىن ب:18:68:زوراۋانلىق:1:19737
22298:187:مۇمكىن ب:37:1796:سەت:2:51687,55505
22308:1:ئىلاجىمىز يوق:22:177:قايغۇ:1:44114
22344:25:يول قويماي:17:110:قانۇنسىز:1:21837
22344:25:يول قويماي:37:1796:سەت:1:23230
22357:7:قان قىلىپ:6:240:قالايمىقان:2:60451,71061
22378:2:پۇل خەجلىگەن:37:1796:سەت:1:97385
22440:3:مۇۋاپىق بولمىغان:37:1796:سەت:1:24403
22540:58:ئىش بوپتۇ:17:110:قانۇنسىز:1:77013
22540:58:ئىش بوپتۇ:37:1796:سەت:2:86798,86802
22541:134:قوبۇل قىلىش:28:552:خاتالىق:1:52868
22541:134:قوبۇل قىلىش:37:1796:سەت:3:11765,30732,67510
22570:3:مۇۋاپىق بولغان:15:38:ھادىسە:1:8702
22661:20:گەپ بوپتۇ:37:1796:سەت:1:94807
22700:2:يولغا سالغىلى:37:1796:سەت:1:61487
22723:1:يامان تەرپى:28:552:خاتالىق:1:81442
22730:2:خاتا تونۇپ:29:121:زەربە:1:42347
22771:1:ئۇششاق گەپلەر:5:59:ئازار:1:60301
22775:14:ئېسىمگە كەپ:6:240:قالايمىقان:1:75335
22775:14:ئېسىمگە كەپ:37:1796:سەت:1:80999
22825:3:ئۇقۇم خاتالىقى:28:552:خاتالىق:3:82061,82062,82063
22848:3:ئىشەنچ قىلالماي:32:111:ساختا:1:86085
22895:1:زىيان بولىدۇ:6:240:قالايمىقان:1:90604
22917:4:دەل جايىدا:29:121:زەربە:4:69021,69022,69028,69034
22950:1:تۆگە ئەمەس:37:1796:سەت:1:47155
22978:13:خەۋىرى يوق:37:1796:سەت:1:46445
23014:19:مەغلۇپ بولدى:28:552:خاتالىق:1:52868
23065:6:ئىشنى قىلمايمەن:6:240:قالايمىقان:1:111005
23065:6:ئىشنى قىلمايمەن:37:1796:سەت:1:111005
23218:6:تېخىمۇ ئېغىر:18:68:زوراۋانلىق:1:18074
23267:9:ئىشلارمۇ بار:28:552:خاتالىق:2:93896,93936
23292:512:ا دەپ:5:59:ئازار:2:93127,93131
23292:512:ا دەپ:6:240:قالايمىقان:1:57687
23292:512:ا دەپ:7:76:ئەلەم:1:8327
23292:512:ا دەپ:22:177:قايغۇ:1:23870
23292:512:ا دەپ:23:87:غەيرى:1:96215
23292:512:ا دەپ:27:401:ئاجىز:1:103463
23292:512:ا دەپ:28:552:خاتالىق:1:44623
23292:512:ا دەپ:32:111:ساختا:1:70208
23292:512:ا دەپ:37:1796:سەت:13:4970,34101,34278,37209,55634,65159,73542,76110,82294,83146,87403,87427,93065
23294:39:خېلى با:28:552:خاتالىق:1:60715
23365:2:بەكلا خاتا:28:552:خاتالىق:2:102460,102461
23366:5:خاتا گەپ:6:240:قالايمىقان:1:48138
23366:5:خاتا گەپ:27:401:ئاجىز:1:48138
23388:1:مۇسابىقە باشلانغاندا:37:1796:سەت:1:51487
23392:34:كاپالەتلىك قىلىش:28:552:خاتالىق:1:75728
23392:34:كاپالەتلىك قىلىش:37:1796:سەت:3:33217,66506,69856
23405:8:خىلى بار:37:1796:سەت:1:98821
23427:16:قۇرۇق قول:2:49:قوپال:1:63340
23427:16:قۇرۇق قول:23:87:غەيرى:1:14191
23448:267:چ چ:37:1796:سەت:8:34547,59550,64667,76907,77880,92231,92895,100772
23450:29:چاتاق يوق:37:1796:سەت:1:36700
23468:39:تالاش تارتىش:6:240:قالايمىقان:1:49832
23468:39:تالاش تارتىش:14:42:ئاۋارىچىلىق:1:91367
23468:39:تالاش تارتىش:28:552:خاتالىق:1:52840
23470:15:مەسىلە ئەمەس:2:49:قوپال:1:98705
23470:15:مەسىلە ئەمەس:5:59:ئازار:1:98705
23470:15:مەسىلە ئەمەس:28:552:خاتالىق:1:102529
23475:11:ئىش دەپ:37:1796:سەت:3:26885,73197,76523
23483:4:ساختا مەھسۇلات:32:111:ساختا:4:70208,74838,75550,111192
23519:6:قايغۇلۇق ئىش:22:177:قايغۇ:6:60788,60791,60795,77603,77604,77605
23576:17:ياشتىن ئاشقان:37:1796:سەت:1:83486
23588:14:ئاممىۋى سورۇن:6:240:قالايمىقان:1:98173
23618:4:خەۋىرىنى ئاڭلاپ:22:177:قايغۇ:1:17628
23632:3:مەغلۇب بولۇش:20:9:مەغلۇپ بولۇش:1:42682
23632:3:مەغلۇب بولۇش:28:552:خاتالىق:1:42682
23659:18:خېلى بوپ:37:1796:سەت:1:52098
23664:1:بىكەت بار:6:240:قالايمىقان:1:96861
23680:17:ئىشنى كۆرۈڭ:33:36:تېتىقسىز:1:81850
23699:13:كۆپ ئىدى:28:552:خاتالىق:1:76587
23754:1:مۇناپىقلارنىڭ ئىشى:33:36:تېتىقسىز:1:56841
23757:3:ئوخشاش مۇسۇلمان:37:1796:سەت:1:87848
23779:4:ئەخلاققا يات:37:1796:سەت:1:103527
23784:4:مىنۇتلۇق يېرىنى:30:25:ئىسراپچىلىق:1:99646
23786:3:رولنى ياخشى:23:87:غەيرى:1:71211
23808:5:خاتا بولغان:19:5:خاتىرجەمسىز:1:88232
23808:5:خاتا بولغان:28:552:خاتالىق:1:83621
23957:11:ئەرزان باھادا:37:1796:سەت:1:107692
23967:959:م ن:1:58:بىنورمال:1:74345
23967:959:م ن:6:240:قالايمىقان:2:39067,60451
23967:959:م ن:7:76:ئەلەم:1:72723
23967:959:م ن:22:177:قايغۇ:1:65960
23967:959:م ن:23:87:غەيرى:1:14730
23967:959:م ن:27:401:ئاجىز:7:16161,20217,54518,62494,68151,75034,98810
23967:959:م ن:28:552:خاتالىق:7:42778,47466,52683,60820,62001,99183,102071
23967:959:م ن:29:121:زەربە:2:66918,99961
23967:959:م ن:37:1796:سەت:16:22050,32224,37682,48874,60444,62132,66016,66722,68124,74463,75199,85073,88241,88242,102795,102997
23984:5:ئىجرا قىلىشتا:6:240:قالايمىقان:1:2886
24015:2:مەھرۇم قالىدۇ:37:1796:سەت:1:27487
24151:2:خاتالىقى كۆپ:28:552:خاتالىق:2:71171,71195
24241:13:ھۆكۈم سۈرگەن:33:36:تېتىقسىز:1:89643
24246:3:قاتتىق تىرىشىپ:37:1796:سەت:1:17778
24272:23:مۇھىم بولغان:37:1796:سەت:1:59893
24281:7:مۇئامىلە قىلىدىغان:28:552:خاتالىق:2:102460,102461
24284:5:ئېغىرلىشىپ كەتتى:37:1796:سەت:1:88454
24287:25:دىن نۇرغۇن:37:1796:سەت:1:91081
24398:4:ھازىر ئاز:28:552:خاتالىق:1:63355
24398:4:ھازىر ئاز:29:121:زەربە:1:40398
24439:52:ئەڭ زور:18:68:زوراۋانلىق:1:86241
24439:52:ئەڭ زور:22:177:قايغۇ:1:55121
24439:52:ئەڭ زور:27:401:ئاجىز:1:29389
24439:52:ئەڭ زور:28:552:خاتالىق:1:60306
24439:52:ئەڭ زور:37:1796:سەت:1:3968
24475:1:باشقىلار يازغان:14:42:ئاۋارىچىلىق:1:52489
24476:1:تارىخنى ئوبدان:6:240:قالايمىقان:1:105143
24540:1:بىچارە ئادەمدۇر:37:1796:سەت:1:109354
24577:4:دوست تۇتۇش:28:552:خاتالىق:1:12194
24633:7:ھەۋەس قىلىش:37:1796:سەت:2:74020,86238
24639:4:ياخشىراق ياش:37:1796:سەت:1:25150
24647:15:دەم دىگەن:6:240:قالايمىقان:1:82582
24659:8:ئەمەلگە ئېشىشى:37:1796:سەت:2:4193,30438
24715:1:سەت دىگەن:37:1796:سەت:1:74752
24717:9:ۋاقتى ئۆتكەن:18:68:زوراۋانلىق:1:86483
24717:9:ۋاقتى ئۆتكەن:28:552:خاتالىق:1:71154
24790:6:دىققەت قىلسىڭىز:27:401:ئاجىز:2:108545,108546
24790:6:دىققەت قىلسىڭىز:37:1796:سەت:2:108545,108546
24843:1:كەينىدە قالسا:37:1796:سەت:1:94899
24886:2:قالايمىقانچىلىق پەيدا:6:240:قالايمىقان:2:14085,48386
24895:4:ئادىل ئىجرا:6:240:قالايمىقان:1:17126
24912:1:ھامان كىلىدۇ:37:1796:سەت:1:63494
24914:7:يامان بولىدۇ:37:1796:سەت:1:103339
24917:16:ئىملا خاتالىقىنى:28:552:خاتالىق:16:30306,32958,37623,39340,55794,61949,61971,63355,75893,76493,81266,84988,89772,92297,92298,93765
25051:3:ئېلىشىپ قالغان:6:240:قالايمىقان:1:101830
25098:1:ئاتتىن چۈشسىمۇ:37:1796:سەت:1:107327
25122:7:پۇل تىپىش:18:68:زوراۋانلىق:1:86653
25122:7:پۇل تىپىش:37:1796:سەت:1:103327
25124:4:گەپ قىلماڭلا:37:1796:سەت:1:54193
25126:20:پىكىر قىلىش:28:552:خاتالىق:1:75728
25126:20:پىكىر قىلىش:37:1796:سەت:1:36134
25177:41:مۇھىم رول:37:1796:سەت:2:11511,66574
25178:30:رول ئوينايدۇ:27:401:ئاجىز:1:82315
25360:1:سەت كۆرۈندى:37:1796:سەت:1:52098
25382:24:كارى يوق:6:240:قالايمىقان:1:100152
25382:24:كارى يوق:22:177:قايغۇ:2:49165,53208
25382:24:كارى يوق:28:552:خاتالىق:1:59189
25382:24:كارى يوق:37:1796:سەت:1:104580
25423:5:كۆڭۈل بۆلۈشكە:37:1796:سەت:1:17398
25477:39:غا كەلسە:38:13:قىلتاق:1:76854
25486:14:يەرگە كەلگەندە:37:1796:سەت:1:95363
25520:16:خىزمەت قىلغان:37:1796:سەت:1:74980
25558:10:يىل ساقلاپ:28:552:خاتالىق:1:64501
25579:10:خاتا بوپ:27:401:ئاجىز:1:64489
25579:10:خاتا بوپ:37:1796:سەت:1:107771
25600:3:ۋەكىلى دەپ:6:240:قالايمىقان:1:52621
25603:9:سەت بولدى:37:1796:سەت:9:5268,51010,51741,58491,61038,61040,67741,73425,73542
25643:36:ساپ ئۇيغۇر:1:58:بىنورمال:1:49058
25704:41:خاتالىق بارمۇ:28:552:خاتالىق:41:41609,56688,71878,99916,102143,105717,106584,106588,106590,106591,106592,106593,106595,106597,106598,106599,106600,106601,106603,106604,106605,106606,106607,106608,106610,106611,106612,106614,106615,106616,106617,106618,106619,106620,106621,106622,106623,106624,106626,106627,106629
25771:32:چىڭ تۇتۇپ:32:111:ساختا:1:65915
25771:32:چىڭ تۇتۇپ:37:1796:سەت:11:45716,55888,58937,64473,72943,75785,76065,96748,99788,103877,111150
25777:1:ساختا يىقىلىش:32:111:ساختا:1:34446
25784:203:غا بېرىپ:2:49:قوپال:1:77494
25784:203:غا بېرىپ:7:76:ئەلەم:1:5627
25784:203:غا بېرىپ:17:110:قانۇنسىز:1:97731
25784:203:غا بېرىپ:22:177:قايغۇ:1:93135
25784:203:غا بېرىپ:26:44:سەۋەنلىك:2:73112,73175
25784:203:غا بېرىپ:27:401:ئاجىز:1:79469
25784:203:غا بېرىپ:32:111:ساختا:1:97731
25784:203:غا بېرىپ:37:1796:سەت:2:5898,11491
25809:2:جىلە بولۇپ:28:552:خاتالىق:1:71878
25901:7:كۈچلۈكلەر ئاجىزلارنى:27:401:ئاجىز:7:37116,54543,58597,58606,59522,63463,105112
25905:11:كەمتەر بول:37:1796:سەت:1:55591
25937:11:ئەرز قىلىپ:27:401:ئاجىز:2:74900,74902
25937:11:ئەرز قىلىپ:28:552:خاتالىق:2:107546,107551
25937:11:ئەرز قىلىپ:29:121:زەربە:2:88831,88832
25937:11:ئەرز قىلىپ:37:1796:سەت:2:63883,88832
25954:1:نۇرغۇن زىيان:6:240:قالايمىقان:1:87700
26006:11:دىققەت قىلسام:27:401:ئاجىز:1:738
26014:4:كۆز بويامچىلىق:37:1796:سەت:1:47442
26035:28:ناھايىتى چوڭ:15:38:ھادىسە:1:16968
26035:28:ناھايىتى چوڭ:28:552:خاتالىق:1:5035
26035:28:ناھايىتى چوڭ:29:121:زەربە:1:80728
26035:28:ناھايىتى چوڭ:37:1796:سەت:1:80728
26039:56:ئاساس قىلغان:17:110:قانۇنسىز:1:57938
26039:56:ئاساس قىلغان:37:1796:سەت:1:8337
26044:4:نېمانداق سەت:37:1796:سەت:4:62417,62425,70776,85813
26045:2:سەت چاچ:37:1796:سەت:2:53290,111230
26086:10:ئاساسى يوق:37:1796:سەت:2:62106,62132
26094:42:زور دەرىجىدە:17:110:قانۇنسىز:1:66779
26094:42:زور دەرىجىدە:27:401:ئاجىز:3:22405,26675,29389
26094:42:زور دەرىجىدە:37:1796:سەت:4:3968,4200,14356,92231
26097:1:كېلىشمەسلىك كەلسە:37:1796:سەت:1:45378
26099:7:پۇل چىقىرىپ:6:240:قالايمىقان:1:53096
26227:10:ماس ھالدا:2:49:قوپال:1:98705
26227:10:ماس ھالدا:5:59:ئازار:1:98705
26251:11:گىرىپتار بولۇپ:27:401:ئاجىز:1:70124
26275:1:رەسمى ئىشقا:37:1796:سەت:1:86736
26279:2:تازا چۈشىنىپ:6:240:قالايمىقان:2:62288,62312
26308:8:چاتاق بوپتۇ:14:42:ئاۋارىچىلىق:3:91367,91372,91373
26321:1:يامان نەرسىما:28:552:خاتالىق:1:107545
26338:2:كاللىسى ئىشلىمەيدىغان:33:36:تېتىقسىز:1:56841
26347:1:خاتالىق باردەك:28:552:خاتالىق:1:83621
26356:3:يىتەرلىك ئەمەس:28:552:خاتالىق:1:98940
26425:8:خار قىلغان:37:1796:سەت:3:75131,75148,75160
26529:1:بەك سەتكەن:37:1796:سەت:1:108865
26547:1:ئىش باكەن:37:1796:سەت:1:71258
26557:22:ياردەم قىلىدىغان:28:552:خاتالىق:1:100332
26576:32:دىققەت قىلاي:6:240:قالايمىقان:1:48737
26585:1:قەشقەر دېگەن:28:552:خاتالىق:1:13647
26624:26:ئەڭ ئېغىر:6:240:قالايمىقان:2:69573,69600
26624:26:ئەڭ ئېغىر:18:68:زوراۋانلىق:1:32525
26624:26:ئەڭ ئېغىر:28:552:خاتالىق:1:96887
26624:26:ئەڭ ئېغىر:30:25:ئىسراپچىلىق:1:102276
26631:55:دىن چوڭ:37:1796:سەت:2:70114,94831
26714:1:باھاسىنى قىممەت:32:111:ساختا:1:76904
26738:2:پۇلنى ئارتۇق:30:25:ئىسراپچىلىق:1:25132
26808:4:ياشقا چوڭ:37:1796:سەت:1:58439
26849:1:زىيانلىق ئىكەنلىگىنى:23:87:غەيرى:1:41652
26914:9:چەكتىن ئېشىپ:33:36:تېتىقسىز:1:85298
26940:14:تەرجىمە قىلغۇچى:6:240:قالايمىقان:2:97781,97900
26940:14:تەرجىمە قىلغۇچى:37:1796:سەت:2:97781,97900
26957:10:خاتا قاراش:27:401:ئاجىز:2:102590,102591
26958:2:بەكلا ئاۋۇپ:6:240:قالايمىقان:2:88815,88828
26983:19:بازارغا سالغان:37:1796:سەت:1:110864
27072:25:ئالدىنقى يىلى:37:1796:سەت:2:74483,110967
27121:38:ۋاي ۋاي:28:552:خاتالىق:2:106606,106607
27135:2:ئادەم ئۆلۈش:37:1796:سەت:1:106957
